1.394325	1.412029	1.22202	1.696743	-1.010448	-1.005967	2.220198	3.180276	-4.070789	0.175534
1.394936	1.412643	1.220639	1.697483	-1.01047	-1.005892	2.229466	3.189405	-4.08385	0.175015
1.395544	1.413221	1.219274	1.698206	-1.010492	-1.005818	2.238713	3.198509	-4.096869	0.174498
1.396149	1.413763	1.217925	1.698911	-1.010514	-1.005745	2.247938	3.207588	-4.109847	0.173984
1.396751	1.414269	1.216593	1.699599	-1.010536	-1.005673	2.257141	3.216643	-4.122784	0.173472
1.39735	1.414741	1.215276	1.700269	-1.010558	-1.005602	2.266322	3.225673	-4.135681	0.172963
1.397946	1.415178	1.213975	1.700923	-1.010579	-1.005531	2.275482	3.234679	-4.148538	0.172456
1.39854	1.415581	1.21269	1.70156	-1.010601	-1.005461	2.28462	3.243662	-4.161355	0.171952
1.399132	1.41595	1.21142	1.702182	-1.010623	-1.005392	2.293737	3.25262	-4.174133	0.171449
1.399722	1.416286	1.210166	1.702787	-1.010645	-1.005323	2.302833	3.261555	-4.186872	0.17095
1.400311	1.41659	1.208927	1.703377	-1.010666	-1.005256	2.311908	3.270467	-4.199571	0.170452
1.400898	1.416862	1.207704	1.703951	-1.010688	-1.005189	2.320963	3.279355	-4.212232	0.169957
1.401484	1.417102	1.206495	1.704511	-1.01071	-1.005123	2.329997	3.28822	-4.224854	0.169464
1.402068	1.417311	1.205302	1.705056	-1.010732	-1.005057	2.33901	3.297062	-4.237439	0.168973
1.402653	1.417489	1.204123	1.705587	-1.010753	-1.004993	2.348002	3.305882	-4.249985	0.168485
1.403236	1.417637	1.202959	1.706103	-1.010775	-1.004929	2.356974	3.314678	-4.262493	0.167998
1.403819	1.417756	1.201809	1.706606	-1.010797	-1.004866	2.365926	3.323452	-4.274963	0.167514
1.404402	1.417845	1.200673	1.707095	-1.010819	-1.004803	2.374858	3.332203	-4.287397	0.167032
1.404985	1.417905	1.199552	1.707571	-1.010841	-1.004741	2.38377	3.340932	-4.299794	0.166552
1.405567	1.417937	1.198444	1.708034	-1.010862	-1.00468	2.392662	3.34964	-4.312154	0.166073
1.40615	1.417941	1.19735	1.708485	-1.010885	-1.00462	2.401534	3.358325	-4.324478	0.165597
1.406734	1.417917	1.196269	1.708923	-1.010907	-1.00456	2.410387	3.366989	-4.336765	0.165123
1.407317	1.417867	1.195202	1.709349	-1.010929	-1.004501	2.41922	3.37563	-4.349017	0.164651
1.407902	1.41779	1.194147	1.709764	-1.010951	-1.004443	2.428034	3.384251	-4.361233	0.164181
1.408487	1.417686	1.193106	1.710167	-1.010973	-1.004385	2.436828	3.39285	-4.373414	0.163712
